2020-07-23,2364.78570532,4,4,7558,5266,30
2020-08-07,1190.164345648,1,8,134,128,4
2020-08-26,402.904561969,1,8,5248,4761,9
2020-08-26,993.133207883,1,8,7558,4842,36
2020-08-26,962.837184853,1,8,7558,4842,36
2020-08-26,1007.806549138,1,8,7558,4842,36
2020-08-28,926.676143017,1,8,7558,4848,36
2020-09-02,22.892878587,1,8,4848,4576,6
2020-09-02,292.951945435,1,8,4848,4503,7
2020-09-02,270.686835057,1,8,4505,4207,7
2020-09-03,626.95896174,1,8,7558,4253,44
2020-09-03,142.354886952,1,8,3172,3056,4
2020-09-03,0.90592067,1,8,3721,3696,1
2020-09-03,0.941496883,1,8,3721,3696,1
2020-09-03,0.942678511,1,8,3721,3696,1
2020-09-03,0.948315167,1,8,3721,3696,1
2020-09-03,0.9501425,1,8,3721,3696,1
2020-09-03,0.968171623,1,8,3721,3696,1
2020-09-03,0.93602426,1,8,3721,3696,1
2020-09-03,1.693640747,1,8,7558,7531,0
2020-09-03,646.17659917,1,8,7558,3805,50
2020-09-04,140.525025609,1,8,3308,3216,3
2020-09-04,644.329898162,1,8,7558,4251,44
2020-09-04,1.787760363,1,1,4251,4239,0
2020-09-04,1.788442419,1,1,4251,4239,0
2020-09-04,1.768339304,1,1,4251,4239,0
2020-09-04,1.775571391,1,1,4251,4239,0
2020-09-04,1.782710947,1,1,4251,4239,0
2020-09-04,1.779875731,1,1,4251,4239,0
2020-09-04,1.776735888,1,1,4251,4239,0
2020-09-04,0.983587581,1,1,4251,4239,0
2020-09-04,0.947946524,1,1,4251,4239,0
2020-09-04,1.787464794,1,1,4251,4239,0
2020-09-04,1.752512514,1,1,4251,4239,0
2020-09-04,1.054862095,1,1,4251,4239,0
2020-09-04,0.957887441,1,1,4251,4239,0
2020-09-04,1.780391039,1,1,4251,4239,0
2020-09-04,1.781762318,1,1,4251,4239,0
2020-09-04,0.947244824,1,1,4251,4239,0
2020-09-04,1.7940034,1,1,4251,4239,0
2020-09-05,1.808463681,1,1,4251,4239,0
